order_id,order_date,customer_id,warehouse_id,warehouse_name,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,order_status,promised_ship_date,actual_ship_date,delay_days
8000565,2023-03-21,ACC0237,W2,Chennai Hub,SKU00022,Electrical Component - Type 10,Electrical Components,2,593.81,3,1151.99,fulfilled,2023-03-28,2023-03-28,0
8000566,2023-03-21,ACC0124,W2,Chennai Hub,SKU00106,Pipes & Fitting - Type 13,Pipes & Fittings,22,1198.61,9,23996.17,fulfilled,2023-03-28,2023-03-28,0
8000566,2023-03-21,ACC0124,W2,Chennai Hub,SKU00025,Electrical Component - Type 13,Electrical Components,14,657.24,3,8925.32,fulfilled,2023-03-28,2023-03-28,0
8000566,2023-03-21,ACC0124,W2,Chennai Hub,SKU00124,Adhesives & Sealant - Type 16,Adhesives & Sealants,8,672.19,3,5216.19,fulfilled,2023-03-28,2023-03-28,0
8000566,2023-03-21,ACC0124,W2,Chennai Hub,SKU00114,Adhesives & Sealant - Type 6,Adhesives & Sealants,4,404.68,3,1570.16,fulfilled,2023-03-28,2023-03-28,0
8000566,2023-03-21,ACC0124,W2,Chennai Hub,SKU00002,Fastener - Type 2,Fasteners,110,34.69,15,3243.51,fulfilled,2023-03-28,2023-03-28,0
8000567,2023-03-21,ACC0125,W2,Chennai Hub,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,18,5543.2,3,96784.27,fulfilled,2023-03-29,2023-03-29,0
8000567,2023-03-21,ACC0125,W2,Chennai Hub,SKU00123,Adhesives & Sealant - Type 15,Adhesives & Sealants,10,773.18,3,7499.85,fulfilled,2023-03-29,2023-03-29,0
8000567,2023-03-21,ACC0125,W2,Chennai Hub,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,24,617.15,9,13478.56,fulfilled,2023-03-29,2023-03-29,0
8000568,2023-03-21,ACC0162,W2,Chennai Hub,SKU00075,Safety Equipment - Type 13,Safety Equipment,4,1963.84,3,7619.7,fulfilled,2023-03-24,2023-03-24,0
8000568,2023-03-21,ACC0162,W2,Chennai Hub,SKU00073,Safety Equipment - Type 11,Safety Equipment,9,2779.33,3,24263.55,fulfilled,2023-03-24,2023-03-24,0
8000568,2023-03-21,ACC0162,W2,Chennai Hub,SKU00028,Hand Tool - Type 3,Hand Tools,12,2065.62,3,24043.82,fulfilled,2023-03-24,2023-03-24,0
8000569,2023-03-21,ACC0114,W2,Chennai Hub,SKU00132,Bearing - Type 6,Bearings,156,1126.68,15,149397.77,fulfilled,2023-03-29,2023-03-29,0
8000569,2023-03-21,ACC0114,W2,Chennai Hub,SKU00013,Electrical Component - Type 1,Electrical Components,8,496.48,3,3852.68,fulfilled,2023-03-29,2023-03-29,0
8000570,2023-03-21,ACC0122,W2,Chennai Hub,SKU00046,Power Tool - Type 4,Power Tools,11,14565.72,3,155416.23,fulfilled,2023-03-26,2023-03-26,0
8000570,2023-03-21,ACC0122,W2,Chennai Hub,SKU00091,Plumbing Supplie - Type 15,Plumbing Supplies,20,240.33,3,4662.4,fulfilled,2023-03-26,2023-03-26,0
8000571,2023-03-21,ACC0247,W3,Pune Regional,SKU00063,Safety Equipment - Type 1,Safety Equipment,4,2262.8,3,8779.66,fulfilled,2023-03-23,2023-03-23,0
8000571,2023-03-21,ACC0247,W3,Pune Regional,SKU00147,Industrial Lighting - Type 7,Industrial Lighting,22,3998.38,9,80047.57,fulfilled,2023-03-23,2023-03-23,0
8000572,2023-03-21,ACC0025,W3,Pune Regional,SKU00138,Bearing - Type 12,Bearings,147,1563.0,15,195296.85,fulfilled,2023-03-26,2023-03-26,0
8000573,2023-03-21,ACC0008,W4,Hyderabad DC,SKU00075,Safety Equipment - Type 13,Safety Equipment,3,1963.84,3,5714.77,fulfilled,2023-03-29,2023-03-29,0
8000574,2023-03-21,ACC0171,W4,Hyderabad DC,SKU00150,Industrial Lighting - Type 10,Industrial Lighting,7,1228.19,3,8339.41,fulfilled,2023-03-23,2023-03-23,0
8000574,2023-03-21,ACC0171,W4,Hyderabad DC,SKU00049,Power Tool - Type 7,Power Tools,20,23721.45,3,460196.13,fulfilled,2023-03-23,2023-03-23,0
8000574,2023-03-21,ACC0171,W4,Hyderabad DC,SKU00047,Power Tool - Type 5,Power Tools,10,20414.89,3,198024.43,fulfilled,2023-03-23,2023-03-23,0
8000575,2023-03-21,ACC0076,W4,Hyderabad DC,SKU00001,Fastener - Type 1,Fasteners,136,9.81,15,1134.04,fulfilled,2023-03-25,2023-03-25,0
8000576,2023-03-21,ACC0157,W4,Hyderabad DC,SKU00052,Power Tool - Type 10,Power Tools,8,8273.6,3,64203.14,fulfilled,2023-03-27,2023-03-27,0
8000576,2023-03-21,ACC0157,W4,Hyderabad DC,SKU00032,Hand Tool - Type 7,Hand Tools,24,2125.62,9,46423.54,fulfilled,2023-03-27,2023-03-27,0
8000576,2023-03-21,ACC0157,W4,Hyderabad DC,SKU00099,Pipes & Fitting - Type 6,Pipes & Fittings,13,804.31,3,10142.35,fulfilled,2023-03-27,2023-03-27,0
8000576,2023-03-21,ACC0157,W4,Hyderabad DC,SKU00019,Electrical Component - Type 7,Electrical Components,23,501.08,9,10487.6,fulfilled,2023-03-27,2023-03-27,0
8000577,2023-03-21,ACC0091,W4,Hyderabad DC,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,21,781.33,9,14931.22,fulfilled,2023-03-25,2023-03-25,0
8000577,2023-03-21,ACC0091,W4,Hyderabad DC,SKU00069,Safety Equipment - Type 7,Safety Equipment,18,1713.08,3,29910.38,fulfilled,2023-03-25,2023-03-25,0
8000577,2023-03-21,ACC0091,W4,Hyderabad DC,SKU00045,Power Tool - Type 3,Power Tools,20,21133.03,3,409980.78,fulfilled,2023-03-25,2023-03-25,0
8000578,2023-03-22,ACC0106,W1,Bengaluru North DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,2,915.23,3,1775.55,fulfilled,2023-03-26,2023-03-26,0
8000579,2023-03-22,ACC0079,W1,Bengaluru North DC,SKU00001,Fastener - Type 1,Fasteners,34,9.81,9,303.52,fulfilled,2023-03-29,2023-03-29,0
8000579,2023-03-22,ACC0079,W1,Bengaluru North DC,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,17,791.97,3,13059.59,fulfilled,2023-03-29,2023-03-29,0
8000580,2023-03-22,ACC0103,W2,Chennai Hub,SKU00009,Fastener - Type 9,Fasteners,101,46.96,15,4031.52,fulfilled,2023-03-24,2023-03-24,0
8000580,2023-03-22,ACC0103,W2,Chennai Hub,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,19,74.7,3,1376.72,fulfilled,2023-03-24,2023-03-24,0
8000580,2023-03-22,ACC0103,W2,Chennai Hub,SKU00154,Industrial Lighting - Type 14,Industrial Lighting,19,4701.52,3,86649.01,fulfilled,2023-03-24,2023-03-24,0
8000581,2023-03-22,ACC0196,W2,Chennai Hub,SKU00139,Bearing - Type 13,Bearings,112,3242.38,15,308674.58,fulfilled,2023-03-24,2023-03-24,0
8000582,2023-03-22,ACC0216,W2,Chennai Hub,SKU00037,Hand Tool - Type 12,Hand Tools,16,1585.68,3,24609.75,fulfilled,2023-03-27,2023-03-27,0
8000582,2023-03-22,ACC0216,W2,Chennai Hub,SKU00002,Fastener - Type 2,Fasteners,99,34.69,15,2919.16,fulfilled,2023-03-27,2023-03-27,0
8000583,2023-03-22,ACC0134,W2,Chennai Hub,SKU00131,Bearing - Type 5,Bearings,54,2908.72,15,133510.25,fulfilled,2023-03-28,2023-03-28,0
8000583,2023-03-22,ACC0134,W2,Chennai Hub,SKU00128,Bearing - Type 2,Bearings,73,3186.12,15,197698.75,fulfilled,2023-03-28,2023-03-28,0
8000584,2023-03-22,ACC0015,W2,Chennai Hub,SKU00095,Pipes & Fitting - Type 2,Pipes & Fittings,22,1460.27,9,29234.61,fulfilled,2023-03-29,2023-03-29,0
8000584,2023-03-22,ACC0015,W2,Chennai Hub,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,19,781.33,3,14399.91,fulfilled,2023-03-29,2023-03-29,0
8000584,2023-03-22,ACC0015,W2,Chennai Hub,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,7,150.39,3,1021.15,fulfilled,2023-03-29,2023-03-29,0
8000585,2023-03-22,ACC0044,W3,Pune Regional,SKU00039,Hand Tool - Type 14,Hand Tools,10,1122.18,3,10885.15,fulfilled,2023-03-26,2023-03-26,0
8000586,2023-03-22,ACC0045,W3,Pune Regional,SKU00074,Safety Equipment - Type 12,Safety Equipment,23,1813.35,9,37953.42,fulfilled,2023-03-29,2023-03-29,0
8000586,2023-03-22,ACC0045,W3,Pune Regional,SKU00147,Industrial Lighting - Type 7,Industrial Lighting,8,3998.38,3,31027.43,fulfilled,2023-03-29,2023-03-29,0
8000587,2023-03-22,ACC0051,W3,Pune Regional,SKU00142,Industrial Lighting - Type 2,Industrial Lighting,12,2426.5,3,28244.46,fulfilled,2023-03-26,2023-03-26,0
8000587,2023-03-22,ACC0051,W3,Pune Regional,SKU00103,Pipes & Fitting - Type 10,Pipes & Fittings,21,105.76,9,2021.07,fulfilled,2023-03-26,2023-03-26,0
8000587,2023-03-22,ACC0051,W3,Pune Regional,SKU00081,Plumbing Supplie - Type 5,Plumbing Supplies,17,1181.35,3,19480.46,fulfilled,2023-03-26,2023-03-26,0
8000588,2023-03-22,ACC0023,W4,Hyderabad DC,SKU00115,Adhesives & Sealant - Type 7,Adhesives & Sealants,11,694.39,3,7409.14,backordered,2023-03-25,2023-03-29,4
8000588,2023-03-22,ACC0023,W4,Hyderabad DC,SKU00048,Power Tool - Type 6,Power Tools,15,14513.9,3,211177.24,backordered,2023-03-25,2023-03-29,4
8000588,2023-03-22,ACC0023,W4,Hyderabad DC,SKU00012,Fastener - Type 12,Fasteners,20,34.13,3,662.12,backordered,2023-03-25,2023-03-29,4
8000589,2023-03-22,ACC0222,W4,Hyderabad DC,SKU00087,Plumbing Supplie - Type 11,Plumbing Supplies,8,1169.45,3,9074.93,fulfilled,2023-03-26,2023-03-26,0
8000590,2023-03-22,ACC0192,W4,Hyderabad DC,SKU00051,Power Tool - Type 9,Power Tools,14,16829.08,3,228538.91,fulfilled,2023-03-31,2023-03-31,0
8000590,2023-03-22,ACC0192,W4,Hyderabad DC,SKU00033,Hand Tool - Type 8,Hand Tools,8,530.34,3,4115.44,fulfilled,2023-03-31,2023-03-31,0
8000590,2023-03-22,ACC0192,W4,Hyderabad DC,SKU00019,Electrical Component - Type 7,Electrical Components,21,501.08,9,9575.64,fulfilled,2023-03-31,2023-03-31,0
8000590,2023-03-22,ACC0192,W4,Hyderabad DC,SKU00062,Power Tool - Type 20,Power Tools,16,19814.89,3,307527.09,fulfilled,2023-03-31,2023-03-31,0
8000590,2023-03-22,ACC0192,W4,Hyderabad DC,SKU00137,Bearing - Type 11,Bearings,127,1134.52,15,122471.43,fulfilled,2023-03-31,2023-03-31,0
8000591,2023-03-22,ACC0258,W4,Hyderabad DC,SKU00085,Plumbing Supplie - Type 9,Plumbing Supplies,4,813.48,3,3156.3,fulfilled,2023-03-26,2023-03-26,0
8000591,2023-03-22,ACC0258,W4,Hyderabad DC,SKU00114,Adhesives & Sealant - Type 6,Adhesives & Sealants,4,404.68,3,1570.16,fulfilled,2023-03-26,2023-03-26,0
8000591,2023-03-22,ACC0258,W4,Hyderabad DC,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,17,534.96,3,8821.49,fulfilled,2023-03-26,2023-03-26,0
8000592,2023-03-22,ACC0171,W4,Hyderabad DC,SKU00066,Safety Equipment - Type 4,Safety Equipment,21,2275.12,9,43477.54,fulfilled,2023-03-25,2023-03-25,0
8000592,2023-03-22,ACC0171,W4,Hyderabad DC,SKU00020,Electrical Component - Type 8,Electrical Components,10,1070.42,3,10383.07,fulfilled,2023-03-25,2023-03-25,0
8000593,2023-03-22,ACC0061,W4,Hyderabad DC,SKU00051,Power Tool - Type 9,Power Tools,4,16829.08,3,65296.83,fulfilled,2023-03-30,2023-03-30,0
8000593,2023-03-22,ACC0061,W4,Hyderabad DC,SKU00023,Electrical Component - Type 11,Electrical Components,10,562.11,3,5452.47,fulfilled,2023-03-30,2023-03-30,0
8000594,2023-03-23,ACC0105,W1,Bengaluru North DC,SKU00083,Plumbing Supplie - Type 7,Plumbing Supplies,6,393.12,3,2287.96,fulfilled,2023-03-31,2023-03-31,0
8000594,2023-03-23,ACC0105,W1,Bengaluru North DC,SKU00053,Power Tool - Type 11,Power Tools,1,7510.47,3,7285.16,fulfilled,2023-03-31,2023-03-31,0
8000594,2023-03-23,ACC0105,W1,Bengaluru North DC,SKU00013,Electrical Component - Type 1,Electrical Components,11,496.48,3,5297.44,fulfilled,2023-03-31,2023-03-31,0
8000595,2023-03-23,ACC0260,W1,Bengaluru North DC,SKU00027,Hand Tool - Type 2,Hand Tools,11,1514.59,3,16160.68,fulfilled,2023-04-01,2023-04-01,0
8000596,2023-03-23,ACC0104,W1,Bengaluru North DC,SKU00144,Industrial Lighting - Type 4,Industrial Lighting,6,1271.56,3,7400.48,fulfilled,2023-03-30,2023-03-30,0
8000596,2023-03-23,ACC0104,W1,Bengaluru North DC,SKU00007,Fastener - Type 7,Fasteners,91,77.56,15,5999.27,fulfilled,2023-03-30,2023-03-30,0
8000596,2023-03-23,ACC0104,W1,Bengaluru North DC,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,10,5543.2,3,53769.04,fulfilled,2023-03-30,2023-03-30,0
8000597,2023-03-23,ACC0195,W1,Bengaluru North DC,SKU00036,Hand Tool - Type 11,Hand Tools,2,292.64,3,567.72,fulfilled,2023-03-26,2023-03-26,0
8000598,2023-03-23,ACC0072,W1,Bengaluru North DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,9,915.23,3,7989.96,fulfilled,2023-03-29,2023-03-29,0
8000598,2023-03-23,ACC0072,W1,Bengaluru North DC,SKU00096,Pipes & Fitting - Type 3,Pipes & Fittings,24,1453.74,9,31749.68,fulfilled,2023-03-29,2023-03-29,0
8000599,2023-03-23,ACC0212,W2,Chennai Hub,SKU00048,Power Tool - Type 6,Power Tools,5,14513.9,3,70392.41,fulfilled,2023-03-31,2023-03-31,0
8000599,2023-03-23,ACC0212,W2,Chennai Hub,SKU00013,Electrical Component - Type 1,Electrical Components,4,496.48,3,1926.34,fulfilled,2023-03-31,2023-03-31,0
8000599,2023-03-23,ACC0212,W2,Chennai Hub,SKU00108,Pipes & Fitting - Type 15,Pipes & Fittings,21,1735.34,9,33162.35,fulfilled,2023-03-31,2023-03-31,0
8000599,2023-03-23,ACC0212,W2,Chennai Hub,SKU00015,Electrical Component - Type 3,Electrical Components,11,817.18,3,8719.31,fulfilled,2023-03-31,2023-03-31,0
8000599,2023-03-23,ACC0212,W2,Chennai Hub,SKU00156,Industrial Lighting - Type 16,Industrial Lighting,24,4831.84,9,105527.39,fulfilled,2023-03-31,2023-03-31,0
8000600,2023-03-23,ACC0186,W2,Chennai Hub,SKU00023,Electrical Component - Type 11,Electrical Components,3,562.11,3,1635.74,fulfilled,2023-03-30,2023-03-30,0
8000600,2023-03-23,ACC0186,W2,Chennai Hub,SKU00144,Industrial Lighting - Type 4,Industrial Lighting,12,1271.56,3,14800.96,fulfilled,2023-03-30,2023-03-30,0
8000601,2023-03-23,ACC0041,W2,Chennai Hub,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,1,915.23,3,887.77,fulfilled,2023-04-01,2023-04-01,0
8000601,2023-03-23,ACC0041,W2,Chennai Hub,SKU00086,Plumbing Supplie - Type 10,Plumbing Supplies,9,639.44,3,5582.31,fulfilled,2023-04-01,2023-04-01,0
8000602,2023-03-23,ACC0126,W2,Chennai Hub,SKU00053,Power Tool - Type 11,Power Tools,8,7510.47,3,58281.25,fulfilled,2023-03-31,2023-03-31,0
8000603,2023-03-23,ACC0059,W2,Chennai Hub,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,5,1201.61,3,5827.81,fulfilled,2023-03-26,2023-03-26,0
8000603,2023-03-23,ACC0059,W2,Chennai Hub,SKU00137,Bearing - Type 11,Bearings,111,1134.52,15,107041.96,fulfilled,2023-03-26,2023-03-26,0
8000603,2023-03-23,ACC0059,W2,Chennai Hub,SKU00043,Power Tool - Type 1,Power Tools,1,7378.01,3,7156.67,fulfilled,2023-03-26,2023-03-26,0
8000603,2023-03-23,ACC0059,W2,Chennai Hub,SKU00156,Industrial Lighting - Type 16,Industrial Lighting,13,4831.84,3,60929.5,fulfilled,2023-03-26,2023-03-26,0
8000603,2023-03-23,ACC0059,W2,Chennai Hub,SKU00040,Hand Tool - Type 15,Hand Tools,15,829.68,3,12071.84,fulfilled,2023-03-26,2023-03-26,0
8000604,2023-03-23,ACC0023,W3,Pune Regional,SKU00034,Hand Tool - Type 9,Hand Tools,13,481.0,3,6065.41,fulfilled,2023-03-31,2023-03-31,0
8000604,2023-03-23,ACC0023,W3,Pune Regional,SKU00107,Pipes & Fitting - Type 14,Pipes & Fittings,2,774.0,3,1501.56,fulfilled,2023-03-31,2023-03-31,0
8000604,2023-03-23,ACC0023,W3,Pune Regional,SKU00020,Electrical Component - Type 8,Electrical Components,6,1070.42,3,6229.84,fulfilled,2023-03-31,2023-03-31,0
8000604,2023-03-23,ACC0023,W3,Pune Regional,SKU00048,Power Tool - Type 6,Power Tools,4,14513.9,3,56313.93,fulfilled,2023-03-31,2023-03-31,0
8000605,2023-03-23,ACC0198,W3,Pune Regional,SKU00007,Fastener - Type 7,Fasteners,135,77.56,15,8900.01,fulfilled,2023-04-01,2023-04-01,0
8000605,2023-03-23,ACC0198,W3,Pune Regional,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,12,390.68,3,4547.52,fulfilled,2023-04-01,2023-04-01,0
8000605,2023-03-23,ACC0198,W3,Pune Regional,SKU00139,Bearing - Type 13,Bearings,161,3242.38,15,443719.7,fulfilled,2023-04-01,2023-04-01,0
8000605,2023-03-23,ACC0198,W3,Pune Regional,SKU00019,Electrical Component - Type 7,Electrical Components,8,501.08,3,3888.38,fulfilled,2023-04-01,2023-04-01,0
8000606,2023-03-23,ACC0221,W3,Pune Regional,SKU00124,Adhesives & Sealant - Type 16,Adhesives & Sealants,19,672.19,3,12388.46,fulfilled,2023-03-31,2023-04-01,1
8000606,2023-03-23,ACC0221,W3,Pune Regional,SKU00148,Industrial Lighting - Type 8,Industrial Lighting,3,3789.44,3,11027.27,fulfilled,2023-03-31,2023-04-01,1
8000606,2023-03-23,ACC0221,W3,Pune Regional,SKU00059,Power Tool - Type 17,Power Tools,10,11574.75,3,112275.07,fulfilled,2023-03-31,2023-04-01,1
8000606,2023-03-23,ACC0221,W3,Pune Regional,SKU00069,Safety Equipment - Type 7,Safety Equipment,10,1713.08,3,16616.88,fulfilled,2023-03-31,2023-04-01,1
8000606,2023-03-23,ACC0221,W3,Pune Regional,SKU00044,Power Tool - Type 2,Power Tools,16,20335.94,3,315613.79,fulfilled,2023-03-31,2023-04-01,1
8000607,2023-03-23,ACC0038,W3,Pune Regional,SKU00028,Hand Tool - Type 3,Hand Tools,8,2065.62,3,16029.21,fulfilled,2023-03-25,2023-03-25,0
8000607,2023-03-23,ACC0038,W3,Pune Regional,SKU00053,Power Tool - Type 11,Power Tools,13,7510.47,3,94707.03,fulfilled,2023-03-25,2023-03-25,0
8000608,2023-03-23,ACC0218,W4,Hyderabad DC,SKU00066,Safety Equipment - Type 4,Safety Equipment,16,2275.12,3,35309.86,fulfilled,2023-03-27,2023-03-27,0
8000608,2023-03-23,ACC0218,W4,Hyderabad DC,SKU00120,Adhesives & Sealant - Type 12,Adhesives & Sealants,20,447.06,3,8672.96,fulfilled,2023-03-27,2023-03-27,0
8000609,2023-03-23,ACC0135,W4,Hyderabad DC,SKU00042,Hand Tool - Type 17,Hand Tools,10,1281.72,3,12432.68,fulfilled,2023-03-28,2023-03-28,0
8000609,2023-03-23,ACC0135,W4,Hyderabad DC,SKU00071,Safety Equipment - Type 9,Safety Equipment,22,2353.96,9,47126.28,fulfilled,2023-03-28,2023-03-28,0
8000610,2023-03-23,ACC0004,W4,Hyderabad DC,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,14,534.96,3,7264.76,fulfilled,2023-03-25,2023-03-25,0
8000611,2023-03-24,ACC0220,W1,Bengaluru North DC,SKU00039,Hand Tool - Type 14,Hand Tools,13,1122.18,3,14150.69,fulfilled,2023-03-26,2023-03-26,0
8000611,2023-03-24,ACC0220,W1,Bengaluru North DC,SKU00075,Safety Equipment - Type 13,Safety Equipment,15,1963.84,3,28573.87,fulfilled,2023-03-26,2023-03-26,0
8000611,2023-03-24,ACC0220,W1,Bengaluru North DC,SKU00152,Industrial Lighting - Type 12,Industrial Lighting,15,1072.41,3,15603.57,fulfilled,2023-03-26,2023-03-26,0
8000612,2023-03-24,ACC0050,W1,Bengaluru North DC,SKU00048,Power Tool - Type 6,Power Tools,14,14513.9,3,197098.76,fulfilled,2023-03-27,2023-03-27,0
8000613,2023-03-24,ACC0075,W1,Bengaluru North DC,SKU00156,Industrial Lighting - Type 16,Industrial Lighting,15,4831.84,3,70303.27,cancelled,2023-03-27,,0
8000614,2023-03-24,ACC0252,W2,Chennai Hub,SKU00155,Industrial Lighting - Type 15,Industrial Lighting,1,718.6,3,697.04,fulfilled,2023-04-01,2023-04-01,0
8000614,2023-03-24,ACC0252,W2,Chennai Hub,SKU00084,Plumbing Supplie - Type 8,Plumbing Supplies,17,439.58,3,7248.67,fulfilled,2023-04-01,2023-04-01,0
8000614,2023-03-24,ACC0252,W2,Chennai Hub,SKU00086,Plumbing Supplie - Type 10,Plumbing Supplies,24,639.44,9,13965.37,fulfilled,2023-04-01,2023-04-01,0
8000615,2023-03-24,ACC0027,W2,Chennai Hub,SKU00074,Safety Equipment - Type 12,Safety Equipment,20,1813.35,3,35178.99,fulfilled,2023-03-29,2023-03-29,0
8000615,2023-03-24,ACC0027,W2,Chennai Hub,SKU00006,Fastener - Type 6,Fasteners,54,19.01,15,872.56,fulfilled,2023-03-29,2023-03-29,0
8000615,2023-03-24,ACC0027,W2,Chennai Hub,SKU00116,Adhesives & Sealant - Type 8,Adhesives & Sealants,13,573.09,3,7226.66,fulfilled,2023-03-29,2023-03-29,0
8000615,2023-03-24,ACC0027,W2,Chennai Hub,SKU00136,Bearing - Type 10,Bearings,45,609.51,9,24959.43,fulfilled,2023-03-29,2023-03-29,0
8000616,2023-03-24,ACC0252,W2,Chennai Hub,SKU00034,Hand Tool - Type 9,Hand Tools,16,481.0,3,7465.12,fulfilled,2023-03-28,2023-03-28,0
8000617,2023-03-24,ACC0161,W3,Pune Regional,SKU00045,Power Tool - Type 3,Power Tools,13,21133.03,3,266487.51,fulfilled,2023-03-31,2023-03-31,0
8000617,2023-03-24,ACC0161,W3,Pune Regional,SKU00015,Electrical Component - Type 3,Electrical Components,12,817.18,3,9511.98,fulfilled,2023-03-31,2023-03-31,0
8000617,2023-03-24,ACC0161,W3,Pune Regional,SKU00049,Power Tool - Type 7,Power Tools,13,23721.45,3,299127.48,fulfilled,2023-03-31,2023-03-31,0
8000617,2023-03-24,ACC0161,W3,Pune Regional,SKU00079,Plumbing Supplie - Type 3,Plumbing Supplies,22,460.09,9,9211.0,fulfilled,2023-03-31,2023-03-31,0
8000617,2023-03-24,ACC0161,W3,Pune Regional,SKU00021,Electrical Component - Type 9,Electrical Components,1,965.87,3,936.89,fulfilled,2023-03-31,2023-03-31,0
8000618,2023-03-24,ACC0085,W3,Pune Regional,SKU00154,Industrial Lighting - Type 14,Industrial Lighting,18,4701.52,3,82088.54,fulfilled,2023-03-31,2023-03-31,0
8000618,2023-03-24,ACC0085,W3,Pune Regional,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,9,150.39,3,1312.9,fulfilled,2023-03-31,2023-03-31,0
8000618,2023-03-24,ACC0085,W3,Pune Regional,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,24,1201.61,9,26243.16,fulfilled,2023-03-31,2023-03-31,0
8000618,2023-03-24,ACC0085,W3,Pune Regional,SKU00027,Hand Tool - Type 2,Hand Tools,20,1514.59,3,29383.05,fulfilled,2023-03-31,2023-03-31,0
8000618,2023-03-24,ACC0085,W3,Pune Regional,SKU00072,Safety Equipment - Type 10,Safety Equipment,5,1807.76,3,8767.64,fulfilled,2023-03-31,2023-03-31,0
8000619,2023-03-24,ACC0081,W3,Pune Regional,SKU00029,Hand Tool - Type 4,Hand Tools,18,2473.71,3,43190.98,fulfilled,2023-03-31,2023-03-31,0
8000619,2023-03-24,ACC0081,W3,Pune Regional,SKU00125,Adhesives & Sealant - Type 17,Adhesives & Sealants,19,105.05,3,1936.07,fulfilled,2023-03-31,2023-03-31,0
8000620,2023-03-24,ACC0093,W4,Hyderabad DC,SKU00077,Plumbing Supplie - Type 1,Plumbing Supplies,16,1180.82,3,18326.33,fulfilled,2023-03-28,2023-03-28,0
8000621,2023-03-24,ACC0239,W4,Hyderabad DC,SKU00083,Plumbing Supplie - Type 7,Plumbing Supplies,21,393.12,9,7512.52,fulfilled,2023-03-30,2023-03-30,0
8000622,2023-03-24,ACC0161,W4,Hyderabad DC,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,18,1166.16,3,20361.15,fulfilled,2023-03-29,2023-03-29,0
8000622,2023-03-24,ACC0161,W4,Hyderabad DC,SKU00137,Bearing - Type 11,Bearings,3,1134.52,3,3301.45,fulfilled,2023-03-29,2023-03-29,0
8000622,2023-03-24,ACC0161,W4,Hyderabad DC,SKU00067,Safety Equipment - Type 5,Safety Equipment,18,1359.27,3,23732.85,fulfilled,2023-03-29,2023-03-29,0
8000623,2023-03-24,ACC0144,W4,Hyderabad DC,SKU00135,Bearing - Type 9,Bearings,170,3365.66,15,486337.87,fulfilled,2023-04-01,2023-04-01,0
8000624,2023-03-24,ACC0246,W4,Hyderabad DC,SKU00054,Power Tool - Type 12,Power Tools,16,8259.22,3,128183.09,fulfilled,2023-04-01,2023-04-01,0
8000624,2023-03-24,ACC0246,W4,Hyderabad DC,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,3,74.7,3,217.38,fulfilled,2023-04-01,2023-04-01,0
8000625,2023-03-25,ACC0200,W1,Bengaluru North DC,SKU00083,Plumbing Supplie - Type 7,Plumbing Supplies,3,393.12,3,1143.98,backordered,2023-03-29,2023-03-30,1
8000626,2023-03-25,ACC0096,W1,Bengaluru North DC,SKU00031,Hand Tool - Type 6,Hand Tools,2,355.16,3,689.01,fulfilled,2023-03-28,2023-03-28,0
8000626,2023-03-25,ACC0096,W1,Bengaluru North DC,SKU00136,Bearing - Type 10,Bearings,167,609.51,15,86519.94,fulfilled,2023-03-28,2023-03-28,0
8000626,2023-03-25,ACC0096,W1,Bengaluru North DC,SKU00073,Safety Equipment - Type 11,Safety Equipment,5,2779.33,3,13479.75,fulfilled,2023-03-28,2023-03-28,0
8000627,2023-03-25,ACC0083,W2,Chennai Hub,SKU00127,Bearing - Type 1,Bearings,52,560.22,15,24761.72,fulfilled,2023-04-03,2023-04-03,0
8000627,2023-03-25,ACC0083,W2,Chennai Hub,SKU00037,Hand Tool - Type 12,Hand Tools,22,1585.68,9,31745.31,fulfilled,2023-04-03,2023-04-03,0
8000628,2023-03-25,ACC0206,W2,Chennai Hub,SKU00122,Adhesives & Sealant - Type 14,Adhesives & Sealants,13,423.72,3,5343.11,fulfilled,2023-03-27,2023-03-27,0
